HTBK,Finance,Major Banks,521.86,\N,\N,4.09,\N,0.23,0.02,0.28,0.3,0.28,\N,\N,\N,2019-07-06 01:26:46
HFWA,Finance,Banks,1080,\N,\N,4.99,\N,0.27,0.35,0.42,0.45,0.45,\N,\N,\N,2019-07-06 01:27:16
HCCI,Basic Industries,Miscellaneous,593.86,\N,\N,1.44,\N,-0.01,0.26,0.27,0.11,-0.11,\N,\N,\N,2019-07-06 01:27:31
MLHR,Consumer Durables,Office Equipment/Supplies/Services,2180,\N,\N,1.04,\N,0.49,0.53,0.6,0.66,0.66,\N,\N,\N,2019-07-06 01:27:45
HRTX,Health Care,Major Pharmaceuticals,1440,\N,\N,14.28,\N,-0.81,-0.54,-0.49,-0.63,-0.8,\N,\N,\N,2019-07-06 01:27:59
HSKA,Health Care,Biotechnology: Biological Products (No Diagnostic ,636.17,\N,\N,5.07,\N,0.28,0.24,-0.23,0.44,0.1,\N,\N,\N,2019-07-06 01:28:13
HX,Finance,Finance: Consumer Services,106.77,\N,\N,1.98,\N,0.52,0.32,0.56,-0.36,-0.2,\N,\N,\N,2019-07-06 01:28:28
HFFG,Consumer Non-Durables,Food Distributors,560.17,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,\N
HIBB,Consumer Services,Other Specialty Stores,352.62,\N,\N,0.32,\N,0.51,1.12,-0.06,0.08,0.36,\N,\N,\N,2019-07-06 01:28:57
HPJ,Miscellaneous,Industrial Machinery/Components,47.02,\N,\N,0.23,\N,-0.07,0.17,0.39,0.35,0.02,\N,\N,\N,2019-07-06 01:29:12
HIHO,Capital Goods,Metal Fabrications,10.23,\N,\N,0.72,\N,0.2,0.02,-0.06,-0.08,-0.05,\N,\N,\N,2019-07-06 01:29:26
HIMX,Technology,Semiconductors,573.24,\N,\N,0.84,\N,-0.02,0.01,0.01,0.05,-0.01,\N,\N,\N,2019-07-06 01:29:40
HSGX,Health Care,Industrial Specialties,18.54,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
HCCH,Finance,Business Services,69.63,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
HMNF,Finance,Savings Institutions,100.51,\N,\N,2.77,\N,0.29,0.36,0.59,0.51,0.35,\N,\N,\N,2019-07-06 01:29:57
HMSY,Miscellaneous,Business Services,2740,\N,\N,4.89,\N,0.07,-0.04,0.22,0.38,0.22,\N,\N,\N,2019-07-06 01:30:11
HOLI,Energy,Industrial Machinery/Components,1110,\N,\N,2.06,\N,0.36,0.45,0.46,0.72,0.46,\N,\N,\N,2019-07-06 01:30:25
HOLX,Health Care,Medical Electronics,12950,\N,\N,3.94,\N,-2.46,0.41,0.18,0.36,-1.01,\N,\N,\N,2019-07-06 01:30:40
HBCP,Finance,Banks,340.86,\N,\N,3.55,\N,0.81,0.84,0.89,0.87,0.85,\N,\N,\N,2019-07-06 01:30:55
HOMB,Finance,Major Banks,3150,\N,\N,4.99,\N,0.42,0.44,0.46,0.41,0.42,\N,\N,\N,2019-07-06 01:31:09
HFBL,Finance,Savings Institutions,61.97,\N,\N,3.52,\N,0.54,0.61,0.63,0.62,0.63,\N,\N,\N,2019-07-06 01:31:23
HMST,Finance,Major Banks,783.69,\N,\N,1.86,\N,0.22,0.26,0.44,0.56,-0.06,\N,\N,\N,2019-07-06 01:31:36
HTBI,Finance,Savings Institutions,447,\N,\N,3.78,\N,0.32,0.38,0.41,0.43,0.18,\N,\N,\N,2019-07-06 01:31:52
FIXX,Health Care,Major Pharmaceuticals,838.28,\N,\N,284.69,\N,-4.21,-0.35,-0.4,-0.52,-0.64,\N,\N,\N,2019-07-06 01:32:07
HOFT,Consumer Durables,Home Furnishings,232.56,\N,\N,0.37,\N,0.61,0.74,0.79,1.24,0.17,\N,\N,\N,2019-07-06 01:32:21
HOOK,Health Care,Major Pharmaceuticals,162.61,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: ,\N
HOPE,Finance,Major Banks,1660,\N,\N,3.39,\N,0.38,0.36,0.36,0.35,0.34,\N,\N,\N,2019-07-06 01:33:10
HFBC,Finance,Major Banks,129.39,\N,\N,3.65,\N,0.18,0.28,0.2,0.26,0.1,\N,\N,\N,2019-07-06 01:33:25
HBNC,Finance,Major Banks,715.89,\N,\N,4.44,\N,0.33,0.37,0.34,0.34,0.28,\N,\N,\N,2019-07-06 01:33:40
HZNP,Health Care,Major Pharmaceuticals,4420,\N,\N,3.56,\N,-0.96,-0.2,0.15,0.5,-0.19,\N,\N,\N,2019-07-06 01:33:55
HPT,Consumer Services,Real Estate Investment Trusts,4010,\N,\N,1.81,\N,0.49,0.59,0.71,-0.66,1.37,\N,\N,\N,2019-07-06 01:34:10
TWNK,Consumer Non-Durables,Packaged Foods,1880,\N,\N,2.22,\N,0.23,0.18,0.08,0.12,0.21,\N,\N,\N,2019-07-06 01:34:24
HOTH,Health Care,Major Pharmaceuticals,54.36,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
HMHC,Consumer Services,Books,651.58,\N,\N,0.53,\N,-0.82,-0.19,0.7,-0.45,-0.95,\N,\N,\N,2019-07-06 01:34:39
HWCC,Consumer Non-Durables,Telecommunications Equipment,87.13,\N,\N,0.25,\N,0.12,0.16,0.15,0.1,0.14,\N,\N,\N,2019-07-06 01:34:53
HOVNP,Capital Goods,Homebuilding,14.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
HBMD,Finance,Major Banks,269.14,\N,\N,3.49,\N,-0.43,-0.12,0.21,0.01,0.22,\N,\N,\N,2019-07-06 01:35:08
HTGM,Capital Goods,Biotechnology: Laboratory Analytical Instruments,48.69,\N,\N,2.12,\N,-0.22,-0.14,-0.17,-0.07,-0.19,\N,\N,\N,2019-07-06 01:35:23
HTHT,Consumer Services,Hotels/Resorts,10010,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
HUBG,Transportation,Oil Refining/Marketing,1370,\N,\N,0.38,\N,0.48,0.66,3.41,1.46,0.71,\N,\N,\N,2019-07-06 01:35:39
HSON,Technology,Professional Services,37.03,\N,\N,0.55,\N,3.3,-0.4,-0.3,-0.2,-0.6,\N,\N,\N,2019-07-06 01:35:53
HDSN,Consumer Durables,Industrial Specialties,37.14,\N,\N,0.24,\N,-0.07,-0.72,-0.33,-0.19,-0.09,\N,\N,\N,2019-07-06 01:36:08
HBAN,Finance,Major Banks,14030,\N,\N,3.31,\N,0.28,0.3,0.33,0.29,0.32,\N,\N,\N,2019-07-06 01:36:23
HBANN,Finance,Major Banks,2.62,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
HBANO,Finance,Major Banks,21330,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: ,\N
HURC,Capital Goods,Industrial Machinery/Components,236.24,\N,\N,0.8,\N,0.55,0.95,1.22,0.97,0.76,\N,\N,\N,2019-07-06 01:36:53
HURN,Consumer Services,Professional Services,1170,\N,\N,1.44,\N,-0.15,0.25,0.38,0.14,0.15,\N,\N,\N,2019-07-06 01:37:07
HCM,Health Care,Major Pharmaceuticals,3900,\N,\N,13.95,\N,-0.38,0.03,-0.01,-0.16,-0.02,\N,\N,\N,2019-07-06 01:37:21
HBP,Consumer Services,RETAIL: Building Materials,60.27,\N,\N,0.08,\N,-0.02,0.01,0.05,-0.29,-0.13,\N,\N,\N,2019-07-06 01:37:36
HVBC,Finance,Major Banks,34.23,\N,\N,3.07,\N,0.07,0.11,0.13,0.07,0.03,\N,\N,\N,2019-07-06 01:37:52
HYGS,Basic Industries,Major Chemicals,266.33,\N,\N,8.33,\N,-0.13,-0.31,-0.22,-0.2,-0.15,\N,\N,\N,2019-07-06 01:38:06
HYRE,Consumer Services,Rental/Leasing Companies,49.83,\N,\N,4.17,\N,-0.17,-0.92,-0.15,-0.23,-0.14,\N,\N,\N,2019-07-06 01:38:38
IDSY,Capital Goods,Telecommunications Equipment,102.73,\N,\N,1.99,\N,-0.06,-0.07,-0.05,-0.16,-0.12,\N,\N,\N,2019-07-06 01:38:53
IIIV,Miscellaneous,Business Services,897.14,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,\N
IAC,Consumer Services,Other Specialty Stores,17910,\N,\N,4.38,\N,0.71,2.32,1.49,2.04,0.91,\N,\N,\N,2019-07-06 01:39:22
IBKC,Finance,Major Banks,4000,\N,\N,3.65,\N,1.1,1.3,1.73,2.32,1.75,\N,\N,\N,2019-07-06 01:39:36
ICAD,Health Care,Medical/Dental Instruments,109.15,\N,\N,4.17,\N,-0.2,-0.06,-0.08,-0.2,-0.22,\N,\N,\N,2019-07-06 01:39:50
IEP,Capital Goods,Auto Parts:O.E.M.,14010,\N,\N,1.39,\N,0.77,1.7,0.68,8.03,-2.02,\N,\N,\N,2019-07-06 01:40:04
ICCH,Finance,Property-Casualty Insurers,46.48,\N,\N,0.89,\N,0.21,0.01,-0.07,0.21,0.1,\N,\N,\N,2019-07-06 01:40:18
ICFI,Consumer Services,Professional Services,1360,\N,\N,1.07,\N,0.65,0.71,0.86,0.97,0.8,\N,\N,\N,2019-07-06 01:40:32
ICHR,Technology,Semiconductors,485.63,\N,\N,0.77,\N,0.63,1.07,0.39,0.15,0.07,\N,\N,\N,2019-07-06 01:40:47
ICLK,Technology,Computer Software: Prepackaged Software,214.86,\N,\N,1.32,\N,0,-0.02,-0.2,-0.15,-0.04,\N,\N,\N,2019-07-06 01:41:02
ICLR,Health Care,Biotechnology: Commercial Physical & Biological Re,7990,\N,\N,3.14,\N,1.42,1.31,1.54,1.62,1.63,\N,\N,\N,2019-07-06 01:41:16
ICON,Consumer Non-Durables,Shoe Manufacturing,8.32,\N,\N,0.05,\N,5.1,-12.6,-0.1,-9.75,-0.01,\N,\N,\N,2019-07-06 01:41:30
ICUI,Health Care,Medical/Dental Instruments,5140,\N,\N,3.81,\N,0.23,1.44,0.01,-0.36,1.44,\N,\N,\N,2019-07-06 01:41:45
IPWR,Energy,Industrial Machinery/Components,4.85,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IDEX,Consumer Services,Television Services,192.15,\N,\N,1.18,\N,-0.06,-0.12,-0.1,-0.08,0.18,\N,\N,\N,2019-07-06 01:42:00
IDYA,Health Care,Major Pharmaceuticals,199.66,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
INVE,Technology,Computer peripheral equipment,79.77,\N,\N,1,\N,-0.15,-0.18,-0.02,-0.01,-0.06,\N,\N,\N,2019-07-06 01:42:16
IDRA,Health Care,Biotechnology: Biological Products (No Diagnostic ,75.38,\N,\N,179.7,\N,-0.8,-0.59,-0.43,-0.45,-0.4,\N,\N,\N,2019-07-06 01:42:30
IDXX,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Subst,23330,\N,\N,10.57,\N,1.01,1.23,1.05,0.98,1.17,\N,\N,\N,2019-07-06 01:42:44
IESC,Capital Goods,Engineering & Construction,388.53,\N,\N,0.41,\N,0.11,0.4,0.22,0.32,0.26,\N,\N,\N,2019-07-06 01:42:59
IROQ,Finance,Savings Institutions,75.99,\N,\N,3.56,\N,0.27,0.14,0.25,0.22,0.24,\N,\N,\N,2019-07-06 01:43:13
IFMK,Consumer Services,Food Chains,16.74,\N,\N,0.19,\N,-0.02,-0.13,-0.28,-0.11,-0.27,\N,\N,\N,2019-07-06 01:43:27
INFO,Technology,Computer Software: Programming\, Data Processing,23690,\N,\N,6.1,\N,0.28,0.26,0.2,0.27,0.37,\N,\N,\N,2019-07-06 01:43:41
IIVI,Capital Goods,Electronic Components,2200,\N,\N,1.76,\N,0.45,0.42,0.4,0.44,0.38,\N,\N,\N,2019-07-06 01:43:55
IKNX,Miscellaneous,Industrial Machinery/Components,14.8,\N,\N,0.8,\N,-0.07,0.07,-0.01,0.08,-0.23,\N,\N,\N,2019-07-06 01:44:25
ILMN,Capital Goods,Biotechnology: Laboratory Analytical Instruments,52640,\N,\N,16.09,\N,1.41,1.41,1.33,1.41,1.57,\N,\N,\N,2019-07-06 01:44:41
IMAC,Health Care,Medical Specialities,31.62,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,\N
ISNS,Capital Goods,Industrial Machinery/Components,27.86,\N,\N,1.86,\N,0,0.1,0.16,0.1,0.06,\N,\N,\N,2019-07-06 01:45:10
IMMR,Technology,Computer peripheral equipment,239.81,\N,\N,7.78,\N,2.29,-0.25,-0.15,-0.1,-0.35,\N,\N,\N,2019-07-06 01:45:24
ICCC,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Subst,46.86,\N,\N,3.85,\N,-0.04,-0.15,-0.05,-0.19,0.03,\N,\N,\N,2019-07-06 01:45:39
IMUX,Health Care,Major Pharmaceuticals,131.82,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IMGN,Health Care,Major Pharmaceuticals,272.15,\N,\N,8.47,\N,-0.3,-0.31,-0.32,-0.28,-0.3,\N,\N,\N,2019-07-06 01:45:54
IMMU,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Subst,2490,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,invalid literal for float(): -5\,344.24,\N
IMRN,Health Care,Major Pharmaceuticals,12.59,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IMMP,Health Care,Major Pharmaceuticals,61.85,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
PI,Capital Goods,Industrial Machinery/Components,583.07,\N,\N,5.35,\N,-0.68,-0.36,-0.33,-0.28,-0.33,\N,\N,\N,2019-07-06 01:46:12
IMV,Health Care,Major Pharmaceuticals,139.14,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
INCY,Health Care,Biotechnology: Commercial Physical & Biological Re,18790,\N,\N,9,\N,-0.19,0.24,0.14,0.32,0.47,\N,\N,\N,2019-07-06 01:46:27
INDB,Finance,Major Banks,2540,\N,\N,6.56,\N,1,1.13,1.2,1.07,1.25,\N,\N,\N,2019-07-06 01:46:41
IBCP,Finance,Major Banks,479.4,\N,\N,3.09,\N,0.42,0.36,0.49,0.41,0.39,\N,\N,\N,2019-07-06 01:46:56
IBTX,Finance,Major Banks,2320,\N,\N,5.99,\N,1.02,1.02,1.17,1.11,0.85,\N,\N,\N,2019-07-06 01:47:10
ILPT,Consumer Services,Real Estate Investment Trusts,1340,\N,\N,8.18,\N,0.31,0.29,0.28,0.28,0.26,\N,\N,\N,2019-07-06 01:47:24
IDSA,Consumer Durables,Industrial Specialties,7.54,\N,\N,0.12,\N,0,0.1,-0.06,-0.08,-0.05,\N,\N,\N,2019-07-06 01:47:39
INFN,Public Utilities,Telecommunications Equipment,528.01,\N,\N,0.51,\N,-0.17,-0.14,-0.21,-0.75,-0.69,\N,\N,\N,2019-07-06 01:47:53
INFI,Health Care,Major Pharmaceuticals,95.92,\N,\N,4.05,\N,-0.18,-0.12,0.23,-0.14,-0.24,\N,\N,\N,2019-07-06 01:48:07
III,Consumer Services,Professional Services,148.35,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IEA,Finance,Business Services,44.5,\N,\N,0.07,\N,-0.81,0.14,0.17,-1.63,-1.06,\N,\N,\N,2019-07-06 01:48:22
IMKTA,Consumer Services,Food Chains,628.26,\N,\N,0.15,\N,0.46,1.21,0.91,1.09,0.74,\N,\N,\N,2019-07-06 01:48:37
INMB,Health Care,Biotechnology: Biological Products (No Diagnostic ,91.34,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
INWK,Miscellaneous,Business Services,196.55,\N,\N,0.18,\N,-0.03,-0.01,-0.87,-0.57,-0.05,\N,\N,\N,2019-07-06 01:49:08
INOD,Technology,EDP Services,25.1,\N,\N,0.43,\N,-0.01,-0.02,0.03,0,-0.02,\N,\N,\N,2019-07-06 01:49:24
IPHS,Consumer Durables,Specialty Chemicals,549.58,\N,\N,0.71,\N,0.55,0.31,0.71,0.24,0.44,\N,\N,\N,2019-07-06 01:49:38
IOSP,Basic Industries,Major Chemicals,2070,\N,\N,1.51,\N,0.9,0.89,0.84,0.83,1.17,\N,\N,\N,2019-07-06 01:49:52
INNT,Health Care,Major Pharmaceuticals,37.86,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
ISSC,Technology,EDP Services,76.09,\N,\N,5.49,\N,-0.08,-0.06,-0.02,0.01,0.01,\N,\N,\N,2019-07-06 01:50:08
INVA,Health Care,Major Pharmaceuticals,1420,\N,\N,5.53,\N,0.27,0.49,0.43,2.34,0.31,\N,\N,\N,2019-07-06 01:50:22
INGN,Health Care,Industrial Specialties,1490,\N,\N,3.91,\N,0.48,0.65,0.73,0.44,0.24,\N,\N,\N,2019-07-06 01:50:36
INOV,Technology,EDP Services,1040,\N,\N,3.93,\N,-0.12,-0.07,-0.01,-0.07,-0.06,\N,\N,\N,2019-07-06 01:50:51
INO,Health Care,Medical/Dental Instruments,247.05,\N,\N,9.32,\N,-0.36,-0.08,-0.27,-0.35,-0.3,\N,\N,\N,2019-07-06 01:51:05
INPX,Technology,EDP Services,6.41,\N,\N,1.65,\N,-74,-43.2,-4.84,-10.18,-1.42,\N,\N,\N,2019-07-06 01:51:19
INSG,Capital Goods,Telecommunications Equipment,333.83,\N,\N,1.88,\N,-0.13,-0.11,0.15,-0.06,-0.1,\N,\N,\N,2019-07-06 01:51:34
NSIT,Consumer Services,Catalog/Specialty Distribution,2000,\N,\N,0.3,\N,0.9,1.44,0.89,1.31,1.09,\N,\N,\N,2019-07-06 01:51:48
ISIG,Consumer Services,Advertising,12.88,\N,\N,0.41,\N,0.01,0.02,0.05,0.04,-0.09,\N,\N,\N,2019-07-06 01:52:02
INSM,Health Care,Major Pharmaceuticals,2240,\N,\N,68.91,\N,-0.89,-1,-1.14,-1.19,-0.96,\N,\N,\N,2019-07-06 01:52:17
INSE,Technology,Computer Software: Prepackaged Software,188.71,\N,\N,1.5,\N,-0.02,-0.19,-0.57,-0.23,-0.24,\N,\N,\N,2019-07-06 01:52:32
IIIN,Capital Goods,Steel/Iron Ore,371.17,\N,\N,0.89,\N,0.31,0.67,0.49,0.21,0.05,\N,\N,\N,2019-07-06 01:52:46
PODD,Health Care,Medical/Dental Instruments,6930,\N,\N,11.92,\N,-0.11,-0.03,0.03,0.16,0.07,\N,\N,\N,2019-07-06 01:53:00
INSU,Finance,Business Services,203.44,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
INSUU,Finance,Business Services,138.55,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
INSUW,Finance,Business Services,7.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
NTEC,Health Care,Major Pharmaceuticals,140.85,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IART,Health Care,Medical/Dental Instruments,4620,\N,\N,3.18,\N,0.14,0.14,0.15,0.29,0.38,\N,\N,\N,2019-07-06 01:53:18
IMTE,Consumer Non-Durables,Consumer Electronics/Appliances,33.88,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
INTC,Technology,Semiconductors,209750,\N,\N,3.04,\N,0.93,1.05,1.38,1.12,0.87,\N,\N,\N,2019-07-06 01:53:33
NTLA,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Subst,680.64,\N,\N,21.44,\N,-0.51,-0.52,-0.53,-0.43,-0.49,\N,\N,\N,2019-07-06 01:54:07
IPAR,Consumer Non-Durables,Package Goods/Cosmetics,2070,\N,\N,2.97,\N,0.51,0.35,0.6,0.26,0.6,\N,\N,\N,2019-07-06 01:54:21
ICPT,Health Care,Major Pharmaceuticals,2550,\N,\N,13.35,\N,-3.22,-2.58,-2.18,-2.97,-3.03,\N,\N,\N,2019-07-06 01:54:36
IDCC,Miscellaneous,Multi-Sector Companies,2040,\N,\N,7.12,\N,0.84,0.3,0.6,0.05,-0.09,\N,\N,\N,2019-07-06 01:54:50
TILE,Consumer Durables,Home Furnishings,889.01,\N,\N,0.74,\N,0.25,0.35,0.14,0.11,0.12,\N,\N,\N,2019-07-06 01:55:05
IMI,Technology,Semiconductors,57.72,\N,\N,1.89,\N,-0.01,0.01,-0.01,-0.05,-0.05,\N,\N,\N,2019-07-06 01:55:19
INAP,Technology,Computer Software: Programming\, Data Processing,82.61,\N,\N,0.27,\N,-0.7,-0.69,-0.75,-0.82,-0.83,\N,\N,\N,2019-07-06 01:55:33
IBOC,Finance,Major Banks,2390,\N,\N,4.33,\N,0.8,0.79,0.77,0.88,0.79,\N,\N,\N,2019-07-06 01:55:48
IMXI,Miscellaneous,Business Services,546.95,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,\N
ISCA,Consumer Services,Services-Misc. Amusement & Recreation,1950,\N,\N,2.88,\N,3.83,0.38,0.27,0.62,0.5,\N,\N,\N,2019-07-06 01:56:17
IGLD,Public Utilities,Telecommunications Equipment,10.23,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IDXG,Health Care,Medical/Dental Instruments,27.62,\N,\N,1.16,\N,-0.11,-0.07,-0.11,-0.14,-0.1,\N,\N,\N,2019-07-06 01:56:32
XENT,Health Care,Medical/Dental Instruments,703.98,\N,\N,6.11,\N,-0.21,-0.14,-0.25,-0.16,-0.35,\N,\N,\N,2019-07-06 01:56:46
IPLDP,Public Utilities,Power Generation,201.92,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: ,\N
IVAC,Technology,Industrial Machinery/Components,106.76,\N,\N,1.18,\N,-0.23,-0.01,-0.05,0.44,-0.1,\N,\N,\N,2019-07-06 01:57:14
INTL,Finance,Investment Bankers/Brokers/Service,698.94,\N,\N,0.03,\N,1.18,1.25,0.81,0.94,1.21,\N,\N,\N,2019-07-06 01:57:28
ITCI,Health Care,Major Pharmaceuticals,719.51,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
XON,Health Care,Biotechnology: Commercial Physical & Biological Re,1180,\N,\N,8.62,\N,-0.33,-0.51,-0.44,-2.59,-0.4,\N,\N,\N,2019-07-06 01:57:42
IIN,Capital Goods,Electrical Products,197.63,\N,\N,1.68,\N,0.1,0.25,0.22,0.09,0.08,\N,\N,\N,2019-07-06 01:57:56
INTU,Technology,Computer Software: Prepackaged Software,66750,\N,\N,10.64,\N,4.59,0.18,0.13,0.72,5.22,\N,\N,\N,2019-07-06 01:58:10
ISRG,Health Care,Industrial Specialties,60090,\N,\N,15.88,\N,2.44,2.15,2.45,2.45,2.56,\N,\N,\N,2019-07-06 01:58:24
ISTR,Finance,Major Banks,232.94,\N,\N,3.89,\N,0.25,0.39,0.41,0.34,0.4,\N,\N,\N,2019-07-06 01:58:39
ISBC,Finance,Major Banks,3030,\N,\N,4.63,\N,0.2,0.2,0.19,0.12,0.18,\N,\N,\N,2019-07-06 01:58:54
ITIC,Finance,Specialty Insurers,307.44,\N,\N,1.92,\N,2.2,3.66,5.61,0.07,3.49,\N,\N,\N,2019-07-06 01:59:08
NVIV,Health Care,Medical/Dental Instruments,7.23,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IONS,Health Care,Major Pharmaceuticals,9050,\N,\N,12.12,\N,-0.01,-0.29,-0.03,2.21,0.62,\N,\N,\N,2019-07-06 01:59:39
IOVA,Health Care,Biotechnology: Biological Products (No Diagnostic ,2690,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IPGP,Technology,Semiconductors,7650,\N,\N,5.56,\N,1.93,2.21,1.84,1.4,1.02,\N,\N,\N,2019-07-06 01:59:55
IPIC,Consumer Services,Restaurants,38.2,\N,\N,0.26,\N,-1.7,-0.59,-1.03,-0.78,-1.26,\N,\N,\N,2019-07-06 02:00:10
IQ,Consumer Services,Consumer Electronics/Video Chains,5690,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IRMD,Health Care,Medical/Dental Instruments,228.28,\N,\N,6.88,\N,0.07,0.11,0.2,0.14,0.15,\N,\N,\N,2019-07-06 02:00:25
IRTC,Health Care,Medical/Dental Instruments,1910,\N,\N,11.8,\N,-0.47,-0.51,-0.43,-0.61,-0.33,\N,\N,\N,2019-07-06 02:00:39
IRIX,Health Care,Biotechnology: Electromedical & Electrotherapeutic,61.37,\N,\N,1.31,\N,-0.31,-0.28,-0.26,-0.21,-0.22,\N,\N,\N,2019-07-06 02:00:54
IRDM,Capital Goods,Telecommunications Equipment,2500,\N,\N,5.19,\N,0.07,-0.06,-0.13,-0.09,-0.18,\N,\N,\N,2019-07-06 02:01:09
IRBT,Consumer Durables,Consumer Electronics/Appliances,2540,\N,\N,2.23,\N,0.71,0.37,1.12,0.88,0.78,\N,\N,\N,2019-07-06 02:01:23
IRWD,Health Care,Major Pharmaceuticals,1620,\N,\N,4.7,\N,-0.29,-0.32,-1.14,-0.1,-0.38,\N,\N,\N,2019-07-06 02:01:39
IRCP,Consumer Services,Building operators,614.95,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
ISRL,Energy,Oil & Gas Production,330.47,\N,\N,3.95,\N,1.85,1.73,2.27,0.74,1.48,\N,\N,\N,2019-07-06 02:01:54
ITMR,Health Care,Medical/Dental Instruments,113.69,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,,\N
ITI,Capital Goods,Telecommunications Equipment,175.29,\N,\N,2.09,\N,-0.07,-0.05,-0.04,-0.07,-0.07,\N,\N,\N,2019-07-06 02:02:22
ITRM,Health Care,Major Pharmaceuticals,87.51,\N,\N,133.04,\N,-1.6,-2.22,-1.77,-1.19,-1.44,\N,\N,\N,2019-07-06 02:02:37
ITRI,Capital Goods,Electrical Products,2410,\N,\N,1.03,\N,-3.74,0.07,0.5,0.6,-0.05,\N,\N,\N,2019-07-06 02:02:51
ITRN,Technology,Electronic Components,718.35,\N,\N,2.72,\N,0.54,0.57,1.24,0.71,0.38,\N,\N,\N,2019-07-06 02:03:05
ISEE,Health Care,Major Pharmaceuticals,52.26,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,could not convert string to float: N/A,\N
IZEA,Consumer Services,Advertising,14.93,\N,\N,0.68,\N,-0.35,-0.28,-0.13,-0.06,-0.15,\N,\N,\N,2019-07-06 02:03:21
JJSF,Consumer Non-Durables,Specialty Foods,3060,\N,\N,2.67,\N,0.95,1.39,1.24,0.93,1.08,\N,\N,\N,2019-07-06 02:03:35
MAYS,Consumer Services,Building operators,68.54,\N,\N,3.43,\N,0.16,-0.1,-0.04,0.15,0.32,\N,\N,\N,2019-07-06 02:03:48
JBHT,Transportation,Trucking Freight/Courier Services,9550,\N,\N,1.11,\N,1.07,1.37,1.19,0.8,1.09,\N,\N,\N,2019-07-06 02:04:02
JCOM,Technology,Telecommunications Equipment,4190,\N,\N,3.57,\N,0.38,0.57,0.61,1.03,0.66,\N,\N,\N,2019-07-06 02:04:17
JKHY,Technology,EDP Services,10470,\N,\N,6.6,\N,0.93,1.1,1.08,0.88,0.77,\N,\N,\N,2019-07-06 02:04:32
